,RSI
2061,18.745734952914958
2062,18.694705321901296
2063,14.03818490911577
2064,11.180921497097103
2065,10.692871419054612
2066,6.381136348499467
2067,6.46598272138381
2068,3.4410458806119806
2069,7.136634724921862
2070,12.662484640756375
2071,20.092014459415125
2072,19.072872473172026
2073,28.4311031735121
2074,31.406024736322195
2075,39.93233206799765
2076,39.73558876662796
2077,44.07906722535974
2078,39.934701492536725
2079,39.05309250136748
2080,44.73057184750672
2081,52.270475561427034
2082,54.756962463242424
2083,50.84242688782137
2084,48.63163656267097
2085,49.556570814297785
2086,64.95657442940791
2087,49.218031278749066
2088,52.62010802615431
2089,48.99051080153543
2090,59.00414190527519
2091,55.74174889418087
2092,63.56272294886891
2093,66.90966481286588
2094,69.1147586980914
2095,63.630168105405055
2096,71.69826350167038
2097,76.1244888686951
2098,75.55055831265351
2099,70.44051393292116
2100,66.25384277558153
2101,79.73572938689063
2102,80.19832661914927
2103,82.46142265713083
2104,80.12369375133156
2105,83.69347293383596
2106,83.67528991971267
2107,79.4182948490221
2108,77.81765972720576
2109,71.80393022742454
2110,74.61232604373882
2111,70.09122502171988
2112,69.03883705793088
2113,66.09887827170833
2114,71.01378433864512
2115,72.96268088347489
2116,64.18439716312116
2117,63.37262012692693
2118,64.02493321460446
2119,63.79203265016518
2120,52.052052052052076
2121,58.4905660377355
2122,58.09523809523921
2123,67.32673267326768
2124,55.02645502645515
2125,52.52525252525322
2126,53.69438292732011
2127,50.713063320022194
2128,49.747964327258515
2129,42.76934201012256
2130,42.19725343320754
2131,40.48296758791599
2132,35.07184176152214
2133,33.78269075222394
2134,35.73873359954348
2135,23.149857358616515
2136,29.643570440926794
2137,27.699715819386327
2138,36.94115839606614
2139,36.799816345270166
2140,32.959672870839995
2141,34.88805970149188
2142,36.08995019044828
2143,38.33048078419108
2144,44.80530379321952
2145,39.60970889444388
2146,42.40183998685713
2147,51.535626535626214
2148,53.02480338777916
2149,61.92158247968816
2150,50.997605746209615
2151,53.54643465103039
2152,40.48635604232445
2153,40.53526623919693
2154,49.99514421676201
2155,51.50060024009616
2156,48.12754119409383
2157,52.12856534695584
2158,40.15395631936938
2159,45.25976488433815
2160,38.38452401153841
2161,27.289410901080714
2162,30.1727176594987
2163,41.30297280202335
2164,42.135828359411406
2165,35.303723056825376
2166,39.49579831932656
2167,41.13785557986758
2168,35.468671679197755
2169,31.100562587903454
2170,34.00134725496787
2171,30.251122567769897
2172,38.5408406026963
2173,30.125523012552904
2174,31.545741324921607
2175,37.826086956521756
2176,37.826086956521756
2177,20.901639344263785
2178,18.977450323734175
2179,27.458136539288404
2180,28.889365965364618
2181,28.78636622932163
2182,27.795373175434023
2183,41.707575958604316
2184,36.88987494957602
2185,36.76628249798951
2186,37.71368226519731
2187,48.41061946902609
2188,53.31516133785187
2189,48.32389749702076
2190,44.56268448034749
2191,52.75887437925336
2192,52.21625557477001
2193,46.969696969696884
2194,41.78403755868645
2195,44.85981308411295
2196,47.29064039408845
2197,31.288343558283046
2198,43.18181818181833
2199,43.528064146621226
2200,44.50073173477438
2201,31.577184953679975
2202,25.41841004184225
2203,27.65344560159599
2204,35.80121703853976
2205,37.44166313109842
2206,43.52651048088848
2207,41.315136476426005
2208,39.130434782608546
2209,45.81589958158925
2210,42.69005847953176
2211,48.94350231250667
2212,51.92964480874413
2213,56.52173913043563
2214,51.72413793103414
2215,59.25925925925887
2216,68.37209302325516
2217,65.12875536480746
2218,63.88888888888962
2219,64.6233382570166
2220,62.977957714800034
2221,64.51901565995593
2222,69.52748312439832
2223,68.14516129032397
2224,79.30402930403116
2225,80.26717890509181
2226,76.2555158646789
2227,75.08269018743228
2228,76.3452914798232
2229,72.67573696145362
2230,69.37738246505955
2231,73.09236947791376
2232,57.11910699441937
2233,60.630178805059394
2234,60.35380942044782
2235,61.38885952859279
2236,68.19883527454313
2237,65.11521788729208
2238,57.373850013938984
2239,39.684503557066904
2240,34.755519436542016
2241,32.95910184442556
2242,39.65338851526075
2243,46.963070942663656
2244,50.84440441342127
2245,50.0
2246,53.56422725655367
2247,49.02343750000085
2248,49.06816108432217
2249,45.21596500819964
2250,30.946044035809123
2251,30.946044035809123
2252,29.163564159842664
2253,29.686710459828234
2254,41.88023502937982
2255,48.25581395348839
2256,43.03030303030286
2257,37.33333333333207
2258,36.05442176870743
2259,45.061728395061145
2260,45.061728395061145
2261,41.27906976744196
2262,39.44444444444497
2263,41.20879120879136
2264,44.642857142856954
2265,48.33333333333328
2266,48.58469703670959
2267,52.07395117326356
2268,51.347449470643426
2269,44.257274119448525
2270,50.25969319966183
2271,48.812633578723464
2272,43.14217443249678
2273,36.69016895037967
2274,36.69505055880857
2275,43.93203883495104
2276,51.58328055731334
2277,45.89524238331109
2278,48.803064155762335
2279,44.84181568087996
2280,40.5797101449253
2281,42.18492925304273
2282,28.62466124660942
2283,28.707321216236124
2284,24.419232847105633
2285,21.482889733835677
2286,43.037654788981406
2287,40.656187624749656
2288,45.48499651081495
2289,39.88146863255293
2290,36.69859005054515
2291,42.071241919956094
2292,45.875824835032276
2293,37.86734968994456
2294,38.42155655861078
2295,45.12432959532037
2296,47.19530851606435
2297,51.31395201218769
2298,49.98695878977526
2299,55.02440424921229
2300,32.489067055391416
2301,33.53394771487457
2302,32.306577278490934
2303,42.59106642492157
2304,38.57868020304599
2305,41.04327887646855
2306,46.765010351965984
2307,54.92182976259315
2308,56.66915608663304
2309,51.26008064516032
2310,51.06276150627592
2311,52.049852410627174
2312,49.59002951787505
2313,55.86120662707025
2314,56.49699652228931
2315,58.52977667493935
2316,56.34517766497539
2317,55.33832289598242
2318,61.762700306851556
2319,44.19111240197394
2320,35.90667084246729
2321,39.41681468324451
2322,39.01259888660973
2323,35.61097992916311
2324,46.850916821684386
2325,44.44444444444401
2326,46.52777777777923
2327,47.61904761904799
2328,53.14685314685411
2329,54.72972972972921
2330,64.99490835030551
2331,63.33822157045668
2332,65.06436592714326
2333,78.5029742233973
2334,88.45308723357584
2335,69.76376488095299
2336,70.75080173552132
2337,73.01897321428602
2338,71.24591138864106
2339,73.1438622477321
2340,75.92930633919701
2341,60.78981441519128
2342,69.88730527013546
2343,72.50302663438217
2344,70.68471337579628
2345,58.803341612102145
2346,53.82326196577661
2347,56.6148171905068
2348,44.6378485398452
2349,53.99688447978991
2350,54.647591335272935
2351,54.450623046637176
2352,44.43416272534143
2353,45.732360423082206
2354,45.366626229950086
2355,48.73307753565495
2356,39.43812537415555
2357,32.99022130725696
2358,32.267069375801015
2359,49.435716865294204
2360,56.10911629762629
2361,53.01060107577397
2362,55.162482338876195
2363,45.92605675262009
2364,51.35836466663132
2365,44.71929243721328
2366,62.359487410072056
2367,59.00465230166501
2368,49.714285714285424
2369,50.298009297890694
2370,51.42707362534977
2371,53.25447168409653
2372,56.42563399588785
2373,49.68341907400057
2374,44.06067251461961
2375,53.36550936737823
2376,55.089467480981696
2377,59.47225244831377
2378,57.87955894826209
2379,63.648799900510305
2380,62.98125633232064
2381,59.902735562310944
2382,64.4347086902506
2383,54.41793682350347
2384,51.830161054172756
2385,55.83436596447762
2386,53.107520198881545
2387,48.188767032237045
2388,52.095808383233376
2389,38.04713804713708
2390,45.54794520547954
2391,44.02196873679716
2392,33.56903078351449
2393,29.374999999999304
2394,25.535420098845393
2395,25.577557755774137
2396,30.619596541786493
2397,39.959839357429296
2398,48.932384341636926
2399,38.35341365461857
2400,34.229390681003466
2401,27.225041336449948
2402,24.424552429667315
2403,25.603217158176776
2404,21.267605633801693
2405,19.80337078651671
2406,20.615240657348195
2407,22.889610389609985
2408,29.837518463811918
2409,34.02366863905374
2410,29.64071856287424
2411,25.135135135135002
2412,18.52941176470557
2413,19.09090909090888
2414,21.140939597315153
2415,30.192700470651005
2416,38.586956521738536
2417,31.004366812226664
2418,26.492537313432564
2419,25.912408759123792
2420,23.127035830618283
2421,24.91053259420343
2422,12.048192771082753
2423,13.095238095237548
2424,13.095238095237548
2425,14.102564102563562
2426,10.277069801858175
2427,8.4175084175085
2428,8.620689655172484
2429,7.008199593524083
2430,11.469175340273566
2431,13.548234552334364
2432,15.364676439043137
2433,15.364676439043137
2434,18.58378378378538
2435,17.83750129708561
2436,16.008567703484516
2437,10.47250347429069
2438,23.02980435180129
2439,26.62126448465311
2440,32.20266666666757
2441,48.95659432387211
2442,37.28544183089603
2443,44.95755201044838
2444,42.71844660194148
2445,38.26086956521701
2446,40.45454545454504
2447,46.63677130044897
2448,41.47391928537287
2449,45.41832669322795
2450,50.0
2451,53.14041433738916
2452,49.107142857143714
2453,51.28205128205128
2454,52.301255230125705
2455,53.46938775510222
2456,66.66666666666575
2457,65.82914572864212
2458,65.82914572864212
2459,69.68085106382888
2460,70.9183673469376
2461,65.26315789473614
2462,71.2643678160921
2463,61.708346865865025
2464,64.2106392106389
2465,64.40153616385808
2466,65.14518487570496
2467,55.151159377751846
2468,48.54000389332286
2469,49.76244773850268
2470,46.524862393879914
2471,42.06589852435901
2472,45.27923627684875
2473,49.478406008763216
2474,51.50210294412194
2475,41.89134153294677
2476,46.77224995696244
2477,52.48776885442635
2478,50.0
2479,40.18085495067519
2480,35.068259385664845
2481,35.563888087682386
2482,37.56092607635983
2483,30.117058756676585
2484,30.976037405025494
2485,45.03909158600067
2486,41.528864243984664
2487,38.51947097722255
2488,42.48152603540206
2489,56.546114103550885
2490,60.09489198465662
2491,63.580246913580766
2492,70.03724093264327
2493,74.82916702707364
2494,78.1954887218044
2495,77.54763877382167
2496,80.4863175546931
2497,77.53543364911584
2498,79.82635702689494
2499,70.57283402094788
2500,64.96411665903246
2501,63.85741088180092
2502,53.608007448789294
2503,46.40337529395533
2504,41.98353293413127
2505,35.504912224189624
2506,29.00452087580959
2507,29.788783685361025
2508,31.290092658589288
2509,32.78566094100027
2510,33.339505601333414
2511,32.730412652245704
2512,34.510220334484146
2513,40.182648401826825
2514,41.04477611940423
2515,39.48667324777971
2516,50.31166518254697
2517,61.74698795180689
2518,61.75938943562972
2519,60.294117647058535
2520,59.03711944978167
2521,59.40966921119545
2522,54.456327985740245
2523,55.57703240477615
2524,45.5696202531651
2525,49.315068493149404
2526,38.8719512195138
2527,38.021638330757625
2528,38.61852433280976
2529,43.5321182091659
2530,35.949417904455274
2531,39.58727754638318
2532,32.76402381698422
2533,50.0
2534,50.0
2535,49.34912783129456
2536,62.02163895010892
2537,71.69697492027869
2538,74.37511079595696
2539,70.61942433933729
2540,74.2887164565141
2541,73.73678996036904
2542,77.63515810948587
2543,81.65400089405509
2544,81.52017291066363
2545,80.08733624454217
2546,85.91505309182006
2547,80.335907809245
2548,81.03570584062575
2549,69.17642309245073
2550,55.61938061938077
2551,34.82035928143691
2552,37.42454728370328
2553,54.370629370629054
2554,50.67494600431906
2555,55.751998062484894
2556,58.98529576832428
2557,61.533391915641786
2558,60.22262607905526
2559,61.94719113332588
2560,66.84131736526919
2561,64.77049010465225
2562,63.63636363636336
2563,70.00000000000034
2564,67.23163841807965
2565,74.85029940119689
2566,76.79558011049639
2567,73.41772151898702
2568,78.02887633396048
2569,77.0491803278685
2570,68.1663183368174
2571,60.30927835051458
2572,62.62135922330017
2573,65.92920353982203
2574,63.30275229357757
2575,65.09433962264114
2576,62.55924170616041
2577,61.68800822506638
2578,70.32334672999565
2579,69.64686098654678
2580,68.45018450184439
2581,57.08089927420757
2582,45.32977883096437
2583,47.88215361445842
2584,54.57331673211322
2585,62.40817947190836
2586,59.375670456984075
2587,50.07265681763207
2588,47.41972477064133
2589,49.41656942823859
2590,55.99956915122803
2591,59.76549028624051
2592,53.59477124183058
2593,53.25256781669695
2594,47.22222222222277
2595,67.19844938124417
2596,69.0622126877088
2597,66.09002351360269
2598,63.470237018272634
2599,64.81352387591473
2600,66.01010101010002
2601,65.85488747060501
2602,77.59381898454586
2603,71.50697122515291
2604,71.03001055647437
2605,71.1480362537745
2606,72.92576419213728
2607,73.12138728323436
2608,66.40419947506439
2609,63.496363895621464
2610,70.69654581786874
2611,74.1858418206946
2612,73.86710794297215
2613,60.96758469412648
2614,61.20397286821707
2615,67.7772758075462
2616,65.443313953489
2617,72.3339212228116
2618,65.01042816832587
2619,69.59166959167163
2620,73.86889201689286
2621,73.74217013538282
2622,83.08370947887033
2623,82.3598630723175
2624,82.99649412250244
2625,64.66372115856873
2626,57.27000352485157
2627,65.41697830964853
2628,60.36596358391963
2629,61.24625418649833
2630,55.14191863892847
2631,50.83735203858
2632,55.644320944772424
2633,56.590464859352714
2634,43.762131639316365
2635,44.32215234102034
2636,42.823824901327576
2637,40.300051733057586
2638,37.048822620238404
2639,49.87403003123923
2640,56.25142077744886
2641,58.37568941278265
2642,63.14188794010925
2643,59.08854842897873
2644,60.49448358367806
2645,66.74493326742603
2646,60.02255073916315
2647,55.25799214806447
2648,63.40090090090056
2649,64.45312500000048
2650,56.20155038759584
2651,56.20155038759584
2652,52.72698859196717
2653,44.444444444444436
2654,44.642857142856954
2655,39.84086939647053
2656,39.84086939647053
2657,39.80582524271973
2658,50.52631578947317
2659,37.53026634382495
2660,44.68085106383091
2661,52.83446712018203
2662,66.30963972736046
2663,61.97604790419264
2664,72.11934156378811
2665,82.34649122807473
2666,72.77131782945632
2667,75.65298507462869
2668,77.30696798493449
2669,72.84299858557566
2670,78.48222862632308
2671,76.45280483708737
2672,66.66666666666967
2673,66.97481670385838
2674,59.49736995908895
2675,49.26943308007072
2676,43.718592964824516
2677,41.21332518337275
2678,35.365665896842756
2679,27.535647027170768
2680,37.370289459310435
2681,33.73477297895798
2682,32.591480065536544
2683,37.371100378540085
2684,31.827223643080174
2685,37.467018469656836
2686,40.392547290568814
2687,37.96791443850206
2688,41.27906976744138
2689,52.84483975716326
2690,50.044869877355026
2691,59.0909090909089
2692,62.64359013631478
2693,58.51216022889861
2694,54.44549167452122
2695,64.72893533638025
2696,67.51592356687942
2697,65.41903986981252
2698,57.63888888888788
2699,51.44927536231753
2700,46.10389610389586
2701,58.333333333334174
2702,57.65384162842663
2703,53.53131052291944
2704,59.065059144677
2705,55.88379504780588
2706,56.88787733588913
2707,72.54156100309804
2708,73.05033185840635
2709,72.26807057484298
2710,65.35965760044039
2711,64.25081433224723
2712,71.80232558139541
2713,70.40684115055848
2714,82.7157294635926
2715,79.842852825627
2716,74.74890366388527
2717,74.33501078360928
2718,70.10050251256425
2719,69.84797297297465
2720,70.59308072487742
2721,72.51732101616807
2722,74.75247524752557
2723,82.02416918429088
2724,86.93333333333533
2725,90.90909090909176
2726,83.73983739837632
2727,88.12260536398605
2728,82.4218750000015
2729,80.15564202334794
2730,72.61191399365654
2731,53.2251374053721
2732,56.08509395385087
2733,60.33330401899602
2734,50.85904092852758
2735,51.64368636585601
2736,47.96612676577198
2737,41.60683902560424
2738,43.0139316377772
2739,40.48303866001178
2740,46.766631638508834
2741,41.58046668270396
2742,46.73604177866543
2743,47.98988234392389
2744,44.46890869704182
2745,53.00766202429838
2746,53.556187766713876
2747,55.42125130511578
2748,57.86097601878269
2749,57.03231874145039
2750,63.42259690883539
2751,59.96015936254969
2752,52.816873952201306
2753,48.95807285154599
2754,48.112528068466474
2755,49.993396434074185
2756,44.012527634487626
2757,44.89823670731184
2758,54.693539480949084
2759,66.43865842894883
2760,60.7175090252699
2761,58.7636191378488
2762,68.43933725280444
2763,72.84058504277276
2764,61.58607177842999
2765,60.36574720670387
2766,68.96251931993646
2767,61.66004491276566
2768,49.74673106372949
2769,53.418009478673284
2770,60.62444307354864
2771,63.03053705312611
2772,60.60081056832621
2773,56.26717032967011
2774,53.86259040105227
2775,50.52872752908005
2776,52.0498804236421
2777,45.91105287498066
2778,51.12436700712402
2779,56.242593533096304
2780,51.02105681366711
2781,53.76821302964289
2782,67.42590559824376
2783,62.96138758920524
2784,55.40571298509149
2785,45.829855537720064
2786,59.28690359993093
2787,63.08885534329303
2788,69.8961937716258
2789,66.62971175166227
2790,66.16076447442357
2791,65.28258362168341
2792,68.82081409987347
2793,68.36278475622665
2794,76.00449730753267
2795,85.91954022988457
2796,84.39845349101587
2797,88.48663678147884
2798,88.94759777753573
2799,80.00489955904013
2800,80.30215271744419
2801,79.1071519991812
2802,82.01701093560165
2803,82.23350253807135
2804,82.00514138817503
2805,70.04405286343595
2806,63.22869955156884
2807,60.606060606060844
2808,59.360730593607116
2809,43.855421686747235
2810,41.55251141552522
2811,43.73626373626398
2812,43.36283185840696
2813,47.830543218312414
2814,36.54069093438431
2815,25.161117078410882
2816,16.999093381686606
2817,22.799222438212
2818,18.14936847885754
2819,29.709267110842774
2820,39.50082997391539
2821,39.36547323644074
2822,45.54272258353923
2823,55.29661016949124
2824,62.070990473704946
2825,51.29651238169303
2826,48.50756168745066
2827,46.62416321326051
2828,53.17441994690016
2829,56.102296682569545
2830,67.30334087581559
2831,64.01819344751581
2832,73.76180007758981
2833,62.01315123925139
2834,62.81718034410197
2835,67.14697406340069
2836,61.79502728926587
2837,58.787878787879535
2838,58.787878787879535
2839,66.66666666666666
2840,64.54879129224187
2841,66.99507389162656
2842,64.86996644295427
2843,63.18681318681415
2844,64.60674157303342
2845,65.84546472564419
2846,62.033195020747
2847,58.858267716535536
2848,51.84331797235121
2849,44.117647058824154
2850,48.895027624310366
2851,41.94312796208461
2852,31.03812626573888
2853,30.46874999999993
2854,30.33946251768056
2855,34.16524011172041
2856,27.100192678225355
2857,32.635983263596216
2858,38.96943086736722
2859,37.84940820951901
2860,34.81246698362226
2861,46.96400971516815
2862,44.94836102379791
2863,53.3307955843168
2864,53.55180905474514
2865,65.68308550186222
2866,69.79385261079139
2867,58.99482797391602
2868,55.272305909618154
2869,60.8987936274075
2870,56.8811285050752
2871,47.019698132514975
2872,39.790203573651084
2873,37.60712485296467
2874,31.93061355605505
2875,29.054694909895034
2876,31.99509653692904
2877,28.718278188242508
2878,23.717100426407598
2879,24.362730735422517
2880,24.724947963127477
2881,27.146588312111703
2882,31.27910161599577
2883,17.477125526885004
2884,22.22222222222328
2885,21.73913043478342
2886,21.881838074399056
2887,34.51776649746179
2888,44.0414507772018
2889,40.16633588507717
2890,35.046728971962835
2891,25.114155251142094
2892,28.947368421052715
2893,32.432432432432904
2894,35.68281938326065
2895,39.68811318806295
2896,37.861622496459425
2897,38.05408702724645
2898,41.893953843220515
2899,49.37432578209347
2900,51.11681929863802
2901,38.55114670549855
2902,29.2006525285491
2903,45.41801685029277
2904,44.3095599393023
2905,55.53362470040768
2906,51.97941409342827
2907,50.40883074407194
2908,54.76676013255169
2909,49.31250834334537
2910,42.51841620626245
2911,53.096614368290645
2912,40.76594090202066
2913,39.68725257323807
2914,43.82129277566455
2915,43.97596107984309
2916,50.99490976399827
2917,49.465546860087706
2918,51.490164911583584
2919,58.017367380276546
2920,61.34423897581809
2921,62.66208673250372
2922,59.04803878360506
2923,57.7599586135532
2924,66.99359098854129
2925,57.685792928224416
2926,62.54591368227762
2927,65.01179498177132
2928,59.213093431607305
2929,60.869080779944
2930,61.296010579678594
2931,47.48085449415509
2932,48.96093100581829
2933,36.21607583430805
2934,33.91203703703792
2935,27.914153457710682
2936,31.633950007063817
2937,47.04734016593565
2938,41.725633417028135
2939,39.14346895075029
2940,44.994350282486984
2941,43.13084112149681
2942,46.6536394723989
2943,48.71827573013749
2944,39.49873984878195
2945,52.70660411403831
2946,47.948128693367934
2947,48.56447688564559
2948,56.31399317406224
2949,51.390820584143384
2950,56.79851668726734
2951,49.88528821336419
2952,51.206947306447155
2953,53.26086956521673
2954,55.71511459239898
2955,47.804811743916154
2956,53.04475421863531
2957,59.19422600452406
2958,65.03608660785807
2959,67.6017090841531
2960,74.49218047815778
2961,71.4549126349967
2962,68.09280742459282
2963,70.38564850345216
2964,67.93393580554553
2965,69.35371785962252
2966,75.92414324220101
2967,76.0266049739711
2968,77.7668514214173
2969,74.35678263099403
2970,70.77625570776131
2971,67.64408493427592
2972,71.68141592920222
2973,73.35775539089045
2974,73.983739837397
2975,75.60023261610021
2976,70.34088273942922
2977,64.70881035340999
2978,60.54544196026858
2979,56.565876296135734
2980,51.87969924812075
2981,51.87969924812075
2982,45.76271186440694
2983,49.31506849315001
2984,50.34802784222706
2985,50.24644285315751
2986,34.87966515521515
2987,18.907960535208872
2988,1.574803149609295
2989,1.5748031496092239
2990,8.829242451003651
2991,10.862480990665134
2992,12.468827930181504
2993,12.468827930181504
2994,29.784824462064364
2995,49.88610478359857
2996,44.877049180327894
2997,43.53876739562775
2998,40.8105560791727
2999,31.570996978853742
3000,35.058430717864184
3001,34.37500000000067
3002,41.15983026874179
3003,41.4529914529918
3004,37.91540785498363
3005,43.915961482345615
3006,47.59206798866919
3007,52.72424788576158
3008,40.98203264298515
3009,44.52037132542474
3010,47.85997538629916
3011,53.77643504531805
3012,48.288334840459925
3013,55.90786718516151
3014,57.933789954337485
3015,64.633611232996
3016,64.36781609195316
3017,70.03619441571918
3018,74.03092090522117
3019,72.79981225064569
3020,67.55914598961462
3021,67.04185719310723
3022,75.98597721297091
3023,73.33518698734888
3024,75.24841915085817
3025,68.42427208221108
3026,80.9991079393397
3027,72.78973889143529
3028,63.374754741660425
3029,52.904664920958126
3030,58.00034596090644
3031,55.70151432220393
3032,48.56747678324461
3033,52.90818634102227
3034,55.46631389965041
3035,47.706028642483005
3036,45.420479302832696
3037,45.676121085957995
3038,40.10837777395461
3039,39.30708926915622
3040,37.93103448275913
3041,47.219770520740816
3042,50.730134648207795
3043,60.638297872340395
3044,47.56097560975682
3045,44.87179487179646
3046,50.314465408804715
3047,47.157190635452515
3048,47.682119205298484
3049,64.200976971389
3050,55.845574845209114
3051,56.222917669714825
3052,66.71577515865769
3053,75.52859202306456
3054,70.79765108881716
3055,64.71768798501355
3056,68.24341933802368
3057,69.43817406571277
3058,67.73917298751986
3059,60.469473220188824
3060,56.52913171616452
3061,48.18478260869573
3062,57.56253894774236
3063,52.396472392637115
3064,59.66468361276298
3065,58.02566411526252
3066,42.25941422594076
3067,42.21601889628482
3068,44.483671668138285
3069,43.75949641849353
3070,37.58278145695528
3071,32.899382171227074
3072,35.02466525722387
3073,39.185282522995934
3074,43.542150038669966
3075,55.37147294848525
3076,38.39556905485254
3077,38.8116308470308
3078,36.837486837489834
3079,26.35533294048517
3080,32.616226071105174
3081,26.631056848534982
3082,29.970866715222726
3083,30.504077094144733
3084,34.86549459860265
3085,43.45794392523158
3086,47.80891480157927
3087,41.515596929610844
3088,35.81441922563275
3089,21.699756182512857
3090,22.375690607736075
3091,22.92588006368456
3092,39.403683133585986
3093,49.54061006982768
3094,57.90583274771646
3095,64.01794296699634
3096,60.868113522537925
3097,65.62184024267135
3098,69.21934312592872
3099,62.42230509678623
3100,67.26991492652697
3101,65.76440344775314
3102,72.03413542249774
3103,75.21180251241577
3104,70.83912197832635
3105,70.83912197832635
3106,57.8149421694274
3107,54.41306266549002
3108,38.74718679669882
3109,34.66257668711769
3110,26.252525252525885
3111,32.09635416666616
3112,27.757223396757738
3113,32.91705341321466
3114,30.263157894738086
3115,29.487179487180697
3116,22.372308991135952
3117,28.026358607224623
3118,26.41871165644193
3119,35.12508451656575
3120,16.602748481943564
3121,21.397981033955816
3122,22.003774771941366
3123,19.758650770573098
3124,25.512021371327137
3125,24.617002102734077
3126,23.42097742212121
3127,18.972986748216357
3128,18.34874165382662
3129,25.239029173817215
3130,24.000466254808387
3131,23.113207547170035
3132,23.52941176470621
3133,19.876543209876658
3134,39.328063241106875
3135,33.13008130081319
3136,38.04534045181068
3137,40.37973612990539
3138,41.97464811918685
3139,45.76890530040763
3140,51.374323410013524
3141,60.75107510751126
3142,64.15654397661939
3143,57.52058264724521
3144,69.04260589546786
3145,68.55579318153308
3146,72.9438757500889
3147,77.27324391907334
3148,75.76069826645727
3149,78.61995219524566
3150,77.62638230647829
3151,86.33333333333414
3152,79.54545454545537
3153,75.00000000000131
3154,69.1629955947139
3155,82.59109311740842
3156,79.52380952380942
3157,83.81742738589247
3158,75.47892720306525
3159,76.30156261571511
3160,76.72727272727275
3161,76.64574514669411
3162,69.78417266187111
3163,72.59259259259214
3164,73.20199898602107
3165,62.36933797909394
3166,67.0093068481729
3167,65.65051714752289
3168,70.8961359276518
3169,65.59209460554139
3170,67.05699883675892
3171,66.67189706574703
3172,75.21494708994835
3173,75.2108483545571
3174,73.102458280999
3175,56.45824929407037
3176,63.64312882421015
3177,60.32237573447797
3178,54.552220292732194
3179,62.271096847271814
3180,47.78065770289971
3181,48.76012564060171
3182,41.77245701430263
3183,48.76272624434399
3184,45.8977230309812
3185,37.02768729641629
3186,32.771504483558914
3187,27.36440879853842
3188,21.01794505319903
3189,25.464165464164495
3190,19.48779511804669
3191,17.715532921061282
3192,19.326224403131505
3193,18.631732168849055
3194,29.32085328689439
3195,30.63509149623252
3196,33.5060042382849
3197,21.978173780908705
3198,21.511951083935173
3199,21.47018030513088
3200,22.608441653279186
3201,27.958630044082327
3202,24.992421946042924
3203,20.615076884609692
3204,24.84472049689367
3205,37.76223776223654
3206,38.53591160220999
3207,34.09507515581065
3208,40.96978984238225
3209,38.26726342710934
3210,41.25318066157767
3211,35.65874960059503
3212,36.289812275891435
3213,41.86949223667599
3214,45.5902573168323
3215,45.04066653441786
3216,46.901466639123925
3217,54.836372418789374
3218,45.89266155531257
3219,43.41351660939372
3220,34.31839847473715
3221,41.20426326777277
3222,32.282966337635926
3223,39.636673981954644
3224,31.056619659018338
3225,32.42144583607987
3226,28.95179962113137
3227,24.553770638108233
3228,22.487106017192446
3229,35.440137483292176
3230,44.62050078247351
3231,53.41180484476338
3232,53.41180484476209
3233,48.18167124616071
3234,59.15415598681858
3235,60.59696220416738
3236,53.299241174530444
3237,50.8677542519963
3238,63.25644504749053
3239,58.58746648793496
3240,65.77080706179005
3241,62.146261543044545
3242,61.097504974743515
3243,54.59880868955825
3244,53.58230342109922
3245,43.41171700790586
3246,42.976118803933666
3247,45.486406117246645
3248,49.612250908019696
3249,46.39472599917627
3250,57.888094236431165
3251,61.156383391539755
3252,60.40348101265756
3253,67.12701174423646
3254,60.68731117824837
3255,53.656093489149804
3256,46.13227615548326
3257,44.831798534110824
3258,43.231483272095026
3259,36.822599242299795
3260,38.404054286204904
3261,40.0371944739641
3262,34.71217818918058
3263,34.28571428571436
3264,29.59183673469424
3265,25.405405405405062
3266,16.328179090697873
3267,27.081657280772205
3268,26.438248576477193
3269,33.666938205513986
3270,53.774092817917484
3271,53.925062088327415
3272,47.95668165100013
3273,60.36522633744753
3274,66.99971453040413
3275,69.8722960646355
3276,68.56987493202978
3277,67.81392847539655
3278,66.69449081802966
3279,67.59610178668122
3280,71.57367469041411
3281,67.28058936579183
3282,66.13664987405423
3283,60.23788015658125
3284,45.332229352101756
3285,61.30739033964819
3286,75.20661157024992
3287,66.20187935738421
3288,59.68843946433425
3289,50.69444444444384
3290,54.880528723944735
3291,56.92064329027113
3292,54.34173669467932
3293,46.55647382920052
3294,44.40019910403117
3295,45.763534838551735
3296,40.80086580086542
3297,45.2807383803968
3298,37.885680379745615
3299,30.673289183221215
3300,24.034077273816635
3301,25.328780981282236
3302,27.378348824492832
3303,27.93194812438844
3304,27.06745695737939
3305,29.55288985823283
3306,28.458913100549722
3307,33.16512475469554
3308,37.731733914939014
3309,28.749668170958316
3310,39.116915422884546
3311,42.589063187215984
3312,46.7793880837366
3313,43.600682593857755
3314,43.2318104906931
3315,55.91380937401645
3316,55.546874999999716
3317,64.56634544106655
3318,64.08175533513639
3319,59.66111771700329
3320,68.34381551362718
3321,63.45930232558227
3322,64.73063973064055
3323,70.68014705882479
3324,74.05801030089602
3325,74.6322067594443
3326,77.54062241806486
3327,78.71312973113956
3328,81.0096750186062
3329,76.21606724541944
3330,73.14202591906844
3331,69.70679239723033
3332,65.85785848466007
3333,73.48657909765898
3334,73.52437981180455
3335,77.385954381752
