,open,high,low,close,volume
2025-07-07 13:35:00,275.64,275.69,275.4,275.4,30807
2025-07-07 13:36:00,275.445,275.53,275.25,275.5225,13836
2025-07-07 13:37:00,275.55,275.6,275.45,275.455,6718
2025-07-07 13:38:00,275.455,275.57,275.42,275.42,12391
2025-07-07 13:39:00,275.45,275.4564,275.3,275.37,11281
2025-07-07 13:40:00,275.36,275.46,275.34,275.42,10152
2025-07-07 13:41:00,275.43,275.4688,275.38,275.4569,7779
2025-07-07 13:42:00,275.46,275.51,275.27,275.27,18547
2025-07-07 13:43:00,275.25,275.25,274.92,275.21,54639
2025-07-07 13:44:00,275.2133,275.2133,275.0101,275.06,413862
2025-07-07 13:45:00,275.07,275.1,275.01,275.08,8810
2025-07-07 13:46:00,275.085,275.32,275.0697,275.21,14837
2025-07-07 13:47:00,275.15,275.21,275.0,275.08,13538
2025-07-07 13:48:00,275.06,275.13,274.99,275.0538,15247
2025-07-07 13:49:00,275.17,275.32,275.16,275.275,16211
2025-07-07 13:50:00,275.24,275.3,275.02,275.02,11865
2025-07-07 13:51:00,275.07,275.3,274.97,275.24,21259
2025-07-07 13:52:00,275.1801,275.25,275.005,275.15,13056
2025-07-07 13:53:00,275.175,275.175,275.0,275.05,9663
2025-07-07 13:54:00,275.02,275.1455,275.0005,275.13,13594
2025-07-07 13:55:00,275.11,275.11,274.96,275.005,11240
2025-07-07 13:56:00,274.9801,275.28,274.9801,275.23,14439
2025-07-07 13:57:00,275.21,275.2788,275.1903,275.21,8085
2025-07-07 13:58:00,275.25,275.25,275.07,275.14,16567
2025-07-07 13:59:00,275.155,275.2,275.07,275.1015,12318
2025-07-07 14:00:00,275.14,275.2,274.71,274.7376,49282
2025-07-07 14:01:00,274.715,274.92,274.67,274.852,24409
2025-07-07 14:02:00,274.875,275.08,274.87,274.91,21072
2025-07-07 14:03:00,274.9,275.02,274.86,274.9,6916
2025-07-07 14:04:00,274.86,274.92,274.82,274.86,12917
2025-07-07 14:05:00,274.855,274.97,274.735,274.735,25058
2025-07-07 14:06:00,274.76,274.8398,274.665,274.7106,14115
2025-07-07 14:07:00,274.716,274.96,274.71,274.8968,21080
2025-07-07 14:08:00,274.86,274.96,274.8084,274.85,7657
2025-07-07 14:09:00,274.88,275.0,274.76,275.0,16623
2025-07-07 14:10:00,275.005,275.005,274.8507,274.88,10279
2025-07-07 14:11:00,274.85,274.96,274.84,274.86,9184
2025-07-07 14:12:00,274.85,274.85,274.63,274.67,14686
2025-07-07 14:13:00,274.69,274.7036,274.54,274.67,22539
2025-07-07 14:14:00,274.665,274.72,274.5301,274.55,9703
2025-07-07 14:15:00,274.52,274.5544,274.36,274.445,28996
2025-07-07 14:16:00,274.42,274.42,273.9133,274.35,39631
2025-07-07 14:17:00,274.42,274.44,274.2,274.24,19681
2025-07-07 14:18:00,274.1965,274.29,274.0501,274.18,12337
2025-07-07 14:19:00,274.2,274.21,273.89,274.0,12731
2025-07-07 14:20:00,273.95,274.15,273.83,273.83,21117
2025-07-07 14:21:00,273.82,273.91,273.7,273.83,43784
2025-07-07 14:22:00,273.84,273.89,273.63,273.89,37443
2025-07-07 14:23:00,273.92,273.92,273.54,273.655,19852
2025-07-07 14:24:00,273.62,274.0,273.6,274.0,31371
2025-07-07 14:25:00,273.99,274.13,273.86,274.105,13814
2025-07-07 14:26:00,274.105,274.16,274.05,274.12,12314
2025-07-07 14:27:00,274.08,274.095,273.63,273.67,9706
2025-07-07 14:28:00,273.6728,273.7262,273.49,273.63,24430
2025-07-07 14:29:00,273.68,273.68,273.38,273.38,16073
2025-07-07 14:30:00,273.38,273.41,273.25,273.285,22139
2025-07-07 14:31:00,273.25,273.56,273.12,273.56,28514
2025-07-07 14:32:00,273.4811,273.614,273.46,273.54,15056
2025-07-07 14:33:00,273.56,273.62,273.43,273.49,23227
2025-07-07 14:34:00,273.45,273.7,273.45,273.635,25629
2025-07-07 14:35:00,273.645,273.76,273.55,273.705,48083
2025-07-07 14:36:00,273.696,273.86,273.6401,273.82,14674
2025-07-07 14:37:00,273.85,273.92,273.66,273.79,44831
2025-07-07 14:38:00,273.76,273.8839,273.71,273.71,11304
2025-07-07 14:39:00,273.79,273.83,273.7,273.805,12384
2025-07-07 14:40:00,273.77,273.99,273.76,273.94,16651
2025-07-07 14:41:00,273.94,274.0,273.93,273.95,23402
2025-07-07 14:42:00,273.95,274.0,273.78,273.82,54219
2025-07-07 14:43:00,273.827,273.8993,273.6,273.82,36242
2025-07-07 14:44:00,273.84,273.88,273.77,273.77,28896
2025-07-07 14:45:00,273.82,274.0,273.82,273.935,22887
2025-07-07 14:46:00,273.99,274.0,273.92,273.99,25919
2025-07-07 14:47:00,273.97,274.0,273.93,273.9992,24016
2025-07-07 14:48:00,273.9864,273.9999,273.8101,273.8805,20694
2025-07-07 14:49:00,273.92,273.92,273.84,273.86,13268
2025-07-07 14:50:00,273.86,273.92,273.75,273.91,27242
2025-07-07 14:51:00,273.93,273.98,273.77,273.83,20935
2025-07-07 14:52:00,273.83,274.0,273.83,273.98,26613
2025-07-07 14:53:00,273.97,274.14,273.97,274.1273,22049
2025-07-07 14:54:00,274.18,274.19,274.0301,274.0664,16088
2025-07-07 14:55:00,274.12,274.23,274.06,274.14,19734
2025-07-07 14:56:00,274.22,274.25,274.11,274.17,22911
2025-07-07 14:57:00,274.17,274.31,274.08,274.29,16744
2025-07-07 14:58:00,274.3,274.36,274.06,274.095,17941
2025-07-07 14:59:00,274.13,274.35,274.12,274.13,19489
2025-07-07 15:00:00,274.12,274.24,274.05,274.2,13855
2025-07-07 15:01:00,274.19,274.32,274.1497,274.21,32341
2025-07-07 15:02:00,274.21,274.23,274.0709,274.0709,20165
2025-07-07 15:03:00,274.14,274.1989,274.04,274.05,18072
2025-07-07 15:04:00,274.05,274.0775,273.91,273.9754,34443
2025-07-07 15:05:00,273.94,273.95,273.75,273.84,24856
2025-07-07 15:06:00,273.78,273.8611,273.72,273.81,15074
2025-07-07 15:07:00,273.81,273.87,273.68,273.755,30886
2025-07-07 15:08:00,273.7,273.78,273.64,273.74,30813
2025-07-07 15:09:00,273.74,273.85,273.63,273.84,22487
